#Acc_x;Acc_z;Elongation Droit;Elongation gauche;Gyro_x;Gyro_z;PressionPiedDArriereD;PressionPiedDArriereG;PressionPiedDAvantD;PressionPiedDAvantG;PressionPiedGArriereD;PressionPiedGArriereG;PressionPiedGAvantD;PressionPiedGAvantG
1496;1517;553;812;1793;1804;3031;2745;72;2347;3045;1525;1044;1958
1489;1518;552;811;1789;1806;3031;2746;70;2345;3046;1523;1044;1946
1492;1518;553;812;1788;1806;3030;2747;73;2340;3044;1517;1044;1936
1494;1515;553;812;1790;1804;3031;2741;70;2343;3046;1524;1044;1849
1498;1520;553;812;1790;1802;3032;2746;72;2341;3046;1508;1044;1936
1498;1520;553;812;1790;1802;3032;2746;72;2341;3046;1508;1044;1936
1496;1519;552;813;1794;1808;3032;2748;70;2342;3046;1488;1044;1936
1493;1518;552;811;1791;1804;3032;2751;73;2345;3046;1479;1043;1879
1494;1519;551;810;1790;1805;3032;2749;70;2347;3046;1488;1044;1963
1493;1518;552;812;1793;1806;3032;2751;72;2342;3046;1483;1044;1965
1495;1515;552;811;1788;1805;3032;2744;74;2346;3046;1474;1044;1963
1495;1518;554;812;1791;1801;3031;2749;70;2341;3045;1476;1044;1969
1495;1518;554;812;1791;1801;3031;2749;70;2341;3045;1476;1044;1969
1492;1518;552;812;1791;1805;3033;2744;75;2346;3047;1486;1044;1865
1492;1518;552;812;1791;1805;3033;2744;75;2346;3047;1486;1044;1865
1497;1517;553;812;1790;1804;3032;2743;71;2345;3047;1486;1044;1946
1497;1517;553;812;1790;1804;3032;2743;71;2345;3047;1486;1044;1946
1493;1520;553;812;1793;1806;3033;2743;72;2346;3046;1476;1044;1938
1495;1516;552;812;1795;1810;3029;2743;71;2341;3044;1476;1043;1954
1493;1515;552;811;1797;1809;3028;2744;72;2343;3045;1477;1044;1965
1495;1514;552;811;1793;1806;3027;2743;69;2339;3045;1473;1043;1948
1494;1515;552;810;1796;1811;3029;2743;74;2340;3046;1482;1044;1967
1494;1520;552;810;1793;1809;3029;2744;71;2345;3046;1478;1044;1939
1491;1515;552;812;1794;1809;3030;2747;72;2346;3043;1483;1044;1943
1493;1517;552;810;1796;1810;3031;2744;73;2346;3045;1481;1044;1967
1492;1516;552;812;1794;1810;3032;2746;72;2341;3043;1451;1043;1976
1496;1515;552;810;1792;1808;3032;2754;73;2344;3044;1456;1044;1917
1490;1517;552;810;1794;1807;3030;2751;69;2341;3043;1454;1043;1963
1493;1518;551;810;1792;1810;3030;2750;71;2340;3044;1453;1044;1984
1494;1514;552;812;1796;1806;3030;2747;72;2341;3044;1460;1044;1976
1492;1518;552;811;1794;1808;3030;2744;73;2339;3043;1447;1044;1955
1494;1520;553;812;1794;1808;3031;2743;72;2335;3044;1427;1043;1971
1493;1517;553;811;1795;1810;3029;2747;74;2337;3044;1435;1044;1947
1492;1517;553;812;1794;1810;3029;2745;68;2341;3041;1426;1044;1968
1492;1519;553;810;1794;1808;3028;2749;72;2340;3044;1448;1043;1980
1492;1514;552;809;1790;1805;3030;2750;71;2342;3045;1458;1043;1984
1496;1516;553;808;1790;1805;3030;2748;71;2341;3044;1460;1043;1961
1496;1516;553;808;1790;1805;3030;2748;71;2341;3044;1460;1043;1961
1497;1514;553;811;1792;1805;3031;2748;74;2345;3046;1462;1044;1980
1497;1518;552;812;1789;1803;3031;2747;73;2341;3045;1463;1043;1967
1496;1517;552;811;1790;1805;3031;2749;76;2342;3045;1459;1044;1966
1495;1517;553;811;1794;1803;3029;2747;69;2342;3045;1460;1044;1967
1494;1514;552;813;1788;1805;3032;2749;72;2341;3046;1460;1044;1966
1491;1521;553;812;1791;1806;3029;2751;71;2345;3046;1450;1043;1995
1494;1519;552;813;1792;1805;3032;2752;71;2341;3045;1453;1044;1932
1491;1519;554;812;1789;1801;3032;2749;72;2343;3046;1453;1043;1963
1489;1519;554;811;1789;1801;3032;2762;75;2339;3046;1454;1043;1926
1493;1522;552;812;1785;1805;3031;2799;71;2344;3047;1440;1042;1413
1495;1520;552;811;1784;1802;3032;2824;71;2340;3046;1429;1042;918
1492;1519;553;814;1787;1804;3031;2838;73;2341;3046;1434;1042;1374
1499;1522;552;812;1789;1804;3032;2838;70;2342;3047;1426;1041;1294
1491;1512;552;812;1786;1804;3032;2800;73;2337;3046;1413;1042;1851
1492;1516;552;812;1781;1805;3032;2781;72;2344;3047;1432;1044;2069
1496;1517;553;811;1780;1806;3033;2795;74;2338;3048;1413;1043;1745
1507;1518;552;812;1784;1803;3031;2780;72;2342;3047;1309;1042;1709
1509;1519;553;813;1785;1804;3032;2710;71;2343;3047;1338;1044;1977
1500;1518;552;813;1788;1806;3032;2634;74;2338;3045;1290;1044;1849
1508;1519;553;812;1789;1804;3031;2526;71;2336;3046;1315;1044;2048
1510;1516;553;811;1785;1805;3032;2397;70;2333;3045;1341;1045;2021
1513;1524;553;813;1791;1803;3032;2281;70;2338;3045;1367;1046;2014
1513;1524;553;813;1791;1803;3032;2281;70;2338;3045;1367;1046;2014
1509;1526;553;814;1793;1804;3032;2370;73;2334;3047;1378;1043;408
1499;1517;553;814;1788;1804;3033;2462;73;2339;3049;1447;1043;270
1503;1518;552;813;1789;1805;3033;2576;71;2347;3048;1441;1042;343
1505;1515;553;814;1792;1803;3032;2586;71;2346;3046;1396;1042;1308
1498;1517;554;813;1792;1800;3033;2563;71;2354;3047;1381;1042;1620
1498;1513;552;812;1787;1805;3033;2581;71;2348;3046;1389;1043;1667
1502;1519;553;813;1790;1803;3033;2618;72;2350;3047;1392;1042;1645
1506;1513;553;814;1788;1805;3032;2616;71;2345;3049;1384;1042;1425
1501;1519;553;813;1787;1804;3033;2571;72;2340;3050;1391;1043;1413
1499;1517;553;813;1788;1804;3032;2484;75;2347;3051;1404;1044;1491
1504;1518;554;813;1788;1803;3032;2479;71;2347;3051;1397;1043;1402
1506;1522;554;814;1790;1802;3033;2442;71;2353;3049;1368;1043;1142
1506;1522;554;814;1790;1802;3033;2442;71;2353;3049;1368;1043;1142
1500;1521;553;812;1789;1800;3034;2397;74;2328;3049;1439;1044;1303
1509;1518;553;813;1789;1803;3034;2409;69;2336;3050;1406;1044;1228
1501;1521;553;812;1790;1801;3034;2394;72;2345;3049;1456;1044;1696
1502;1517;552;810;1793;1806;3031;2400;73;2344;3047;1467;1044;1657
1503;1515;551;810;1793;1809;3030;2482;71;2332;3045;1467;1043;1513
1501;1519;552;810;1792;1805;3029;2548;72;2346;3044;1475;1043;1489
1498;1515;553;809;1793;1807;3030;2577;74;2346;3042;1503;1043;1447
1499;1518;553;808;1794;1807;3030;2612;69;2348;3044;1496;1043;1393
1499;1518;553;808;1792;1805;3029;2612;71;2349;3045;1482;1042;1316
1498;1517;552;812;1796;1806;3030;2601;72;2348;3045;1481;1042;1404
1494;1515;554;807;1793;1808;3030;2617;73;2350;3046;1499;1043;1434
1502;1518;552;810;1792;1804;3030;2645;74;2349;3046;1494;1042;1464
1498;1517;553;811;1793;1806;3030;2653;70;2354;3046;1450;1043;1482
1500;1516;553;812;1794;1805;3031;2634;72;2350;3045;1430;1042;1531
1499;1517;552;811;1790;1806;3030;2585;71;2352;3044;1428;1042;1667
